Time Stamp, Pressure, System State, Alarm State,,Second ,minutes ,hours,days,year,,,,,,,
1588809833000,13627854,d,1,,1588809833,26480163.8833333,441336.064722222,18389.0026967593,50.3808293061898,,,,,,,
1588809833250,13641367,d,1,,1588809833.25,26480163.8875,441336.064791667,18389.0026996528,50.3808293141172,,,,,,,
1588809833500,13654123,d,1,,1588809833.5,26480163.8916667,441336.064861111,18389.0027025463,50.3808293220447,,,,,,,
1588809833750,13666738,d,1,,1588809833.75,26480163.8958333,441336.064930556,18389.0027054398,50.3808293299721,,,,,,,
1588809834000,13680130,d,1,,1588809834,26480163.9,441336.065,18389.0027083333,50.3808293378995,,,,,,,
1588809834250,13692376,d,1,,1588809834.25,26480163.9041667,441336.065069444,18389.0027112269,50.380829345827,,,,,,,
1588809834500,13706009,d,1,,1588809834.5,26480163.9083333,441336.065138889,18389.0027141204,50.3808293537544,,,,,,,
1588809834750,13718944,d,1,,1588809834.75,26480163.9125,441336.065208333,18389.0027170139,50.3808293616819,,,,,,,
1588809835000,13731567,d,1,,1588809835,26480163.9166667,441336.065277778,18389.0027199074,50.3808293696093,,,,,,,
1588809835250,13743660,d,1,,1588809835.25,26480163.9208333,441336.065347222,18389.0027228009,50.3808293775368,,,,,,,
1588809835500,13756754,d,1,,1588809835.5,26480163.925,441336.065416667,18389.0027256944,50.3808293854642,,,,,,,
1588809835750,13770584,d,1,,1588809835.75,26480163.9291667,441336.065486111,18389.002728588,50.3808293933917,,,,,,,
1588809836000,13783474,d,1,,1588809836,26480163.9333333,441336.065555556,18389.0027314815,50.3808294013191,,,,,,,
1588809836250,13795303,d,1,,1588809836.25,26480163.9375,441336.065625,18389.002734375,50.3808294092466,,,,,,,
1588809836500,13807786,d,1,,1588809836.5,26480163.9416667,441336.065694444,18389.0027372685,50.380829417174,,,,,,,
1588809836750,13821108,d,1,,1588809836.75,26480163.9458333,441336.065763889,18389.002740162,50.3808294251015,,,,,,,
1588809837000,13834491,d,1,,1588809837,26480163.95,441336.065833333,18389.0027430556,50.3808294330289,,,,,,,
1588809837250,13848012,d,1,,1588809837.25,26480163.9541667,441336.065902778,18389.0027459491,50.3808294409564,,,,,,,
1588809837500,13860639,d,1,,1588809837.5,26480163.9583333,441336.065972222,18389.0027488426,50.3808294488838,,,,,,,
1588809837750,13873074,d,1,,1588809837.75,26480163.9625,441336.066041667,18389.0027517361,50.3808294568113,,,,,,,
1588809838000,13885832,d,1,,1588809838,26480163.9666667,441336.066111111,18389.0027546296,50.3808294647387,,,,,,,
1588809838250,13899326,d,1,,1588809838.25,26480163.9708333,441336.066180556,18389.0027575231,50.3808294726662,,,,,,,
1588809838500,13913340,d,1,,1588809838.5,26480163.975,441336.06625,18389.0027604167,50.3808294805936,,,,,,,
1588809838750,13926893,d,1,,1588809838.75,26480163.9791667,441336.066319444,18389.0027633102,50.3808294885211,,,,,,,
1588809839000,13939496,d,1,,1588809839,26480163.9833333,441336.066388889,18389.0027662037,50.3808294964485,,,,,,,
1588809839250,13952243,d,1,,1588809839.25,26480163.9875,441336.066458333,18389.0027690972,50.380829504376,,,,,,,
1588809839500,13965643,d,1,,1588809839.5,26480163.9916667,441336.066527778,18389.0027719907,50.3808295123034,,,,,,,
1588809839750,13978576,d,1,,1588809839.75,26480163.9958333,441336.066597222,18389.0027748843,50.3808295202308,,,,,,,
1588809840000,13992759,d,1,,1588809840,26480164,441336.066666667,18389.0027777778,50.3808295281583,,,,,,,
1588809840250,14004932,d,1,,1588809840.25,26480164.0041667,441336.066736111,18389.0027806713,50.3808295360857,,,,,,,
1588809840500,14017902,d,1,,1588809840.5,26480164.0083333,441336.066805556,18389.0027835648,50.3808295440132,,,,,,,
1588809840750,14031245,d,1,,1588809840.75,26480164.0125,441336.066875,18389.0027864583,50.3808295519406,,,,,,,
1588809841000,14043345,d,1,,1588809841,26480164.0166667,441336.066944445,18389.0027893519,50.3808295598681,,,,,,,
1588809841250,14057428,d,1,,1588809841.25,26480164.0208333,441336.067013889,18389.0027922454,50.3808295677955,,,,,,,
1588809841500,14071720,d,1,,1588809841.5,26480164.025,441336.067083333,18389.0027951389,50.380829575723,,,,,,,
1588809841750,14085960,d,1,,1588809841.75,26480164.0291667,441336.067152778,18389.0027980324,50.3808295836504,,,,,,,
1588809842000,14098177,d,1,,1588809842,26480164.0333333,441336.067222222,18389.0028009259,50.3808295915779,,,,,,,
1588809842250,14111968,d,1,,1588809842.25,26480164.0375,441336.067291667,18389.0028038194,50.3808295995053,,,,,,,
1588809842500,14125423,d,1,,1588809842.5,26480164.0416667,441336.067361111,18389.002806713,50.3808296074328,,,,,,,
